Configuration,IsEqual,Precision,Recall,F-measure
00001,0,0.9856781959533691,0.9154929518699646,0.9492900371551514
00002,0,0.9753879904747009,0.9367660284042358,0.9556869864463806
00003,0,0.9309440851211548,0.8158835768699646,0.8696244359016418
00004,0,0.9868903756141663,0.9162609577178955,0.950265109539032
00005,0,0.9629385471343994,0.8384968638420105,0.8964195251464844
00006,0,0.9633675813674927,0.8809873461723328,0.9203376770019531
00007,0,1.0,0.8954954743385315,0.944866955280304
00008,0,0.9523809552192688,0.8645690679550171,0.9063530564308167
00009,0,0.9615384340286255,0.878164529800415,0.9179622530937195
00010,0,1.0,0.948393702507019,0.9735134243965149
00011,0,0.9230350852012634,0.8107978701591492,0.8632837533950806
00012,0,1.0,0.8993833065032959,0.9470266699790955
00013,0,0.9742526412010193,0.9387279152870178,0.9561604261398315
00014,0,1.0,0.945569634437561,0.9720234274864197
00015,0,0.9860446453094482,0.9155868291854858,0.9495104551315308
00016,0,0.9204545617103577,0.8089887499809265,0.8611295223236084
00017,0,1.0,0.9367088675498962,0.9673202633857727
00018,0,0.952919602394104,0.8528043627738953,0.9000867009162903
00019,0,1.0,0.9467199444770813,0.9726308584213257
00020,0,0.9347125291824341,0.8686641454696655,0.9004788398742676
00021,0,1.0,0.9954385757446289,0.997714102268219
00022,0,0.928202748298645,0.8117647171020508,0.8660877346992493
00023,0,0.9876298904418945,0.9240740537643433,0.9547954797744751
00024,0,0.9315403699874878,0.826991856098175,0.8761582970619202
00025,0,0.9611754417419434,0.832870364189148,0.8924348950386047
00026,0,1.0,0.997778594493866,0.9988880157470703
00027,0,0.975540041923523,0.9024389982223511,0.9375667572021484
00028,0,0.9529269933700562,0.9059093594551086,0.9288234710693359
00029,0,0.9220291972160339,0.8100122213363647,0.8623984456062317
00030,0,0.9021739363670349,0.8129479289054871,0.8552400469779968
00031,0,0.9638071656227112,0.8364073634147644,0.8955993056297302
00032,0,1.0,0.8893359899520874,0.9414270520210266
00033,0,0.9746835231781006,0.9030864238739014,0.9375200271606445
00034,0,1.0,0.9946202635765076,0.9973028302192688
00035,0,1.0,0.9939777255058289,0.9969797134399414
00036,0,0.9877538084983826,0.969936728477478,0.9787642359733582
00037,0,0.9099553227424622,0.7544195055961609,0.8249199986457825
00038,0,0.9047152996063232,0.7411119937896729,0.8147821426391602
00039,0,0.9746618866920471,0.9007911682128906,0.9362717270851135
00040,1,1.0,1.0,1.0
00041,0,0.8945292234420776,0.7617021203041077,0.8227894306182861
00042,0,0.9108423590660095,0.7908424735069275,0.8466113209724426
00043,0,0.9394994974136353,0.871583878993988,0.9042682647705078
00044,0,0.986728847026825,0.9652631282806396,0.9758779406547546
00045,0,1.0,0.9952152967453003,0.9976019263267517
00046,0,1.0,0.8984177112579346,0.9464910626411438
00047,0,1.0,0.8977689146995544,0.9461308717727661
00048,0,0.9410377144813538,0.8733242154121399,0.9059174060821533
00049,0,0.9753879904747009,0.9367660284042358,0.9556869864463806
00050,0,0.9746618866920471,0.8571213483810425,0.9121204614639282
00051,0,0.9630522131919861,0.8808404207229614,0.9201136231422424
00052,0,0.9325937628746033,0.8290886282920837,0.8778005838394165
00053,0,0.9408257007598877,0.8036834001541138,0.8668639063835144
00054,0,0.9746835231781006,0.949691653251648,0.9620252847671509
00055,0,1.0,0.9459876418113708,0.9722442030906677
00056,0,1.0,0.9973683953285217,0.9986824989318848
00057,0,0.9520826935768127,0.8515406250953674,0.8990092873573303
00058,0,0.8827059268951416,0.7096491456031799,0.786773681640625
00059,0,1.0,0.8954954743385315,0.944866955280304
00060,0,0.9318181872367859,0.86374831199646,0.8964928984642029
00061,0,1.0,0.8998701572418213,0.9472965002059937
00062,0,0.9185174107551575,0.7657048106193542,0.8351786136627197
00063,0,0.930232584476471,0.8254963159561157,0.8747404217720032
00064,0,0.9742481708526611,0.8919304013252258,0.9312738180160522
00065,0,0.9176470637321472,0.766853928565979,0.8355011940002441
00066,0,0.9529557228088379,0.9047898650169373,0.928248405456543
00067,0,0.9876365065574646,0.9260764718055725,0.9558663964271545
00068,0,0.9229711294174194,0.8014811277389526,0.8579465746879578
00069,0,0.9870014190673828,0.9229104518890381,0.9538806080818176
00070,0,0.9194828271865845,0.764102578163147,0.8346225619316101
00071,0,0.9395692944526672,0.7997264266014099,0.8640260100364685
00072,0,0.9756820201873779,0.8562243580818176,0.9120583534240723
00073,0,0.9307692050933838,0.8607386946678162,0.8943851590156555
00074,0,0.8957424163818359,0.7269841432571411,0.8025881052017212
00075,0,0.95473712682724,0.8672114610671997,0.9088720083236694
00076,0,0.9289751052856445,0.8128842711448669,0.8670610785484314
00077,0,0.9742526412010193,0.9387279152870178,0.9561604261398315
00078,0,1.0,0.9500150680541992,0.9743669033050537
00079,0,0.9517536759376526,0.860154926776886,0.9036389589309692
00080,0,1.0,0.9447219371795654,0.9715753197669983
00081,0,0.9090909361839294,0.7890137434005737,0.8448068499565125
00082,0,0.9619972705841064,0.8711419701576233,0.9143180847167969
00084,0,0.9871594905853271,0.877932071685791,0.9293473958969116
00085,0,0.9545199275016785,0.8682329058647156,0.9093340635299683
00086,0,0.9226959943771362,0.8012422323226929,0.8576908111572266
00087,0,0.9421316981315613,0.833594560623169,0.8845460414886475
00088,0,0.9412484765052795,0.8415868878364563,0.8886321187019348
00089,0,0.9873934984207153,0.8726287484169006,0.9264705181121826
00090,0,0.9519276022911072,0.8151564002037048,0.8782489895820618
00091,0,0.930232584476471,0.8645690679550171,0.8961995840072632
00092,0,0.9647058844566345,0.9277108311653137,0.9458467364311218
00093,0,0.943587601184845,0.8870167136192322,0.9144280552864075
00094,0,0.8901098966598511,0.7573632597923279,0.8183885216712952
00095,0,0.8921462893486023,0.758865237236023,0.8201261162757874
00096,0,0.8652903437614441,0.7054491639137268,0.7772369384765625
00097,0,0.9203514456748962,0.7977527976036072,0.8546779751777649
00098,0,0.9861111044883728,0.9200296401977539,0.9519248604774475
00099,0,0.8849257826805115,0.745394766330719,0.8091893792152405
00100,0,0.9069767594337463,0.7844827771186829,0.8412942886352539
00101,0,0.9518072009086609,0.9053776264190674,0.9280120134353638
00102,0,0.9355300664901733,0.7865101099014282,0.8545722365379333
00103,0,1.0,0.9446343183517456,0.9715290069580078
00104,0,0.9185028672218323,0.7949320673942566,0.8522615432739258
00105,0,0.8829787373542786,0.7785403728485107,0.8274772763252258
00106,0,0.9496632814407349,0.8492923974990845,0.8966777920722961
00107,0,0.9647058844566345,0.9302520751953125,0.9471657276153564
00108,0,0.9194828271865845,0.764102578163147,0.8346225619316101
00109,0,0.987166166305542,0.9237260818481445,0.9543930292129517
00110,0,0.9536623954772949,0.906566321849823,0.9295181632041931
00111,0,0.9413869976997375,0.8436247110366821,0.8898286819458008
00112,0,0.976190447807312,0.9526678323745728,0.964285671710968
00113,0,0.9514362812042236,0.859868049621582,0.9033375978469849
00114,0,0.9301376342773438,0.8221063613891602,0.8727917671203613
00115,0,0.9629629850387573,0.8824566602706909,0.9209538102149963
00116,0,0.9267803430557251,0.7764706015586853,0.8449931740760803
00117,0,0.9643567204475403,0.8425554633140564,0.8993508815765381
00118,0,1.0,0.8993827104568481,0.9470263123512268
00119,0,0.9642802476882935,0.9281516075134277,0.9458710551261902
00120,0,0.920976996421814,0.7656474113464355,0.8361596465110779
00121,0,1.0,0.9398370981216431,0.9689856171607971
00122,0,0.9221335053443909,0.8072409629821777,0.8608707785606384
00123,0,0.9431818127632141,0.888975977897644,0.9152770042419434
00124,0,0.942905843257904,0.8476762175559998,0.8927587270736694
00125,0,0.9534462094306946,0.8629274964332581,0.9059314131736755
00126,0,0.9431495070457458,0.8869286179542542,0.9141755104064941
00127,0,0.9743454456329346,0.8557098507881165,0.9111823439598083
00128,0,1.0,0.984420657157898,0.9921491742134094
00129,0,0.986481249332428,0.9203603863716125,0.9522744417190552
00130,0,0.963670551776886,0.8418604731559753,0.8986565470695496
00131,0,1.0,0.9010802507400513,0.9479665756225586
00132,0,0.9651451110839844,0.8845228552818298,0.923076868057251
00133,0,0.9273921847343445,0.8103641271591187,0.8649376034736633
00134,0,0.9872977137565613,0.9695830345153809,0.9783601760864258
00135,0,0.910779595375061,0.7902320027351379,0.8462342619895935
00136,0,0.9769144058227539,0.9493843913078308,0.9629526138305664
00137,0,1.0,0.9959274530410767,0.997959554195404
00138,0,0.9639309048652649,0.9266823530197144,0.9449396729469299
00139,0,0.9404014945030212,0.8397759199142456,0.8872448205947876
00140,0,1.0,0.9490509629249573,0.9738596081733704
00141,0,0.9630914926528931,0.8352941274642944,0.8946520090103149
00142,0,0.9495459198951721,0.8500451445579529,0.897044837474823
00143,0,0.9286367893218994,0.8139534592628479,0.8675214052200317
00144,0,1.0,0.9979071617126465,0.9989525079727173
00145,0,0.8761940598487854,0.7643640637397766,0.8164675831794739
00146,0,0.9292423129081726,0.8120383024215698,0.8666959404945374
00147,0,0.9522189497947693,0.8230419754981995,0.8829306364059448
00148,0,0.9870240688323975,0.9625374674797058,0.9746269583702087
00149,0,0.9517543911933899,0.8927416801452637,0.9213040471076965
00150,0,0.9528389573097229,0.8602240681648254,0.904166042804718
00151,0,1.0,0.8949366807937622,0.9445557594299316
00152,0,0.941771388053894,0.8027690649032593,0.8667324781417847
00153,0,0.9422522783279419,0.8354188203811646,0.8856253623962402
00154,0,0.9643698334693909,0.875434398651123,0.9177525639533997
00155,0,0.9874835014343262,0.9253086447715759,0.9553855657577515
00156,0,0.9868420958518982,0.9240759015083313,0.9544281363487244
00157,0,0.9620253443717957,0.8374963402748108,0.895452082157135
00158,0,0.9310243129730225,0.7886391878128052,0.8539371490478516
00159,0,1.0,0.9459649324417114,0.9722322225570679
00160,0,0.9642748236656189,0.9280046820640564,0.9457921385765076
00161,0,0.9089192152023315,0.7473722100257874,0.8202674388885498
00162,0,0.9431818127632141,0.888975977897644,0.9152770042419434
00163,0,0.9873160719871521,0.923734188079834,0.9544673562049866
00164,0,0.9535148739814758,0.8937450051307678,0.9226629734039307
00165,0,0.9407090544700623,0.8040752410888672,0.8670422434806824
00166,0,0.9007052183151245,0.7627807259559631,0.8260250687599182
00167,0,0.9146052002906799,0.7560223937034607,0.8277871608734131
00168,0,0.8932510614395142,0.7951145172119141,0.8413307070732117
00169,0,0.9373155236244202,0.793123722076416,0.8592121601104736
00170,0,0.9748102426528931,0.8506473898887634,0.9085062742233276
00171,0,0.9213259220123291,0.8458725214004517,0.8819884061813354
00172,0,0.9871665239334106,0.925000011920929,0.9550727009773254
00173,0,0.9742481708526611,0.8919304013252258,0.9312738180160522
00174,0,0.9541390538215637,0.8641588091850281,0.9069225788116455
00175,0,1.0,0.8904538154602051,0.942052960395813
00176,0,0.9873046875,0.9598101377487183,0.9733632802963257
00177,0,0.9647058844566345,0.9302520751953125,0.9471657276153564
00178,0,0.8929712176322937,0.7511758208274841,0.8159591555595398
00179,0,0.8901098966598511,0.7573632597923279,0.8183885216712952
00180,0,1.0,0.9470270276069641,0.97279292345047
00181,0,0.9406254887580872,0.8719887733459473,0.9050076603889465
00182,0,0.9319006204605103,0.8526557683944702,0.8905187249183655
00183,0,0.9750000238418579,0.9042457342147827,0.9382908940315247
00184,0,0.932584285736084,0.8689990043640137,0.8996695280075073
00185,0,1.0,0.9396299719810486,0.9688754677772522
00186,0,0.9409022331237793,0.7989019155502319,0.8641071319580078
00187,0,0.9746835231781006,0.9030864238739014,0.9375200271606445
00188,0,0.9421749114990234,0.8363125920295715,0.8860930800437927
00189,0,0.987500011920929,0.9277325868606567,0.9566837549209595
00190,0,0.9118131995201111,0.7928810119628906,0.8481982946395874
00191,0,0.949794352054596,0.8554012179374695,0.9001298546791077
00192,0,0.9301376342773438,0.8221063613891602,0.8727917671203613
