Configuration,IsEqual,Precision,Recall,F-measure
00353,1,1.0,1.0,1.0
00354,1,1.0,1.0,1.0
00355,1,1.0,1.0,1.0
00356,0,1.0,0.992171049118042,0.996070146560669
00357,1,1.0,1.0,1.0
00358,0,1.0,0.9915688037872314,0.9957665801048279
00359,1,1.0,1.0,1.0
00360,1,1.0,1.0,1.0
00361,0,1.0,0.9948927760124207,0.9974398016929626
00362,0,1.0,0.9951884746551514,0.9975884556770325
00363,0,1.0,0.9941561222076416,0.9970694780349731
00364,1,1.0,1.0,1.0
00365,1,1.0,1.0,1.0
00366,0,1.0,0.9962976574897766,0.9981454014778137
00367,1,1.0,1.0,1.0
00368,0,1.0,0.9928594827651978,0.9964169263839722
00369,0,1.0,0.9930379986763,0.9965068697929382
00370,1,1.0,1.0,1.0
00371,1,1.0,1.0,1.0
00372,0,1.0,0.9957844018936157,0.9978877305984497
00373,0,1.0,0.9924050569534302,0.9961880445480347
00374,1,1.0,1.0,1.0
00375,1,1.0,1.0,1.0
00376,0,1.0,0.9987927675247192,0.999396026134491
00377,0,1.0,0.9940059781074524,0.9969940185546875
00378,1,1.0,1.0,1.0
00379,1,1.0,1.0,1.0
00380,0,1.0,0.9965189695358276,0.9982564449310303
00381,0,1.0,0.9954102039337158,0.9976997971534729
00382,0,1.0,0.9962962865829468,0.9981446862220764
00383,0,1.0,0.990376889705658,0.9951651692390442
00384,0,1.0,0.9962976574897766,0.9981454014778137
00385,0,1.0,0.9925925731658936,0.9962825179100037
00386,1,1.0,1.0,1.0
00387,1,1.0,1.0,1.0
00388,1,1.0,1.0,1.0
00389,0,1.0,0.9948927760124207,0.9974398016929626
00390,1,1.0,1.0,1.0
00391,1,1.0,1.0,1.0
00392,1,1.0,1.0,1.0
00393,0,1.0,0.9962962865829468,0.9981446862220764
00394,0,1.0,0.9946275949478149,0.9973065853118896
00395,0,1.0,0.991771936416626,0.995868980884552
00396,0,1.0,0.9911842346191406,0.9955726265907288
00397,0,1.0,0.9953488111495972,0.997668981552124
00398,0,1.0,0.9951884746551514,0.9975884556770325
00399,1,1.0,1.0,1.0
00400,0,1.0,0.9964297413825989,0.998211681842804
00401,1,1.0,1.0,1.0
00402,0,1.0,0.9965189695358276,0.9982564449310303
00403,0,1.0,0.9938482642173767,0.9969146251678467
00404,1,1.0,1.0,1.0
00405,0,1.0,0.996085524559021,0.9980389475822449
00406,1,1.0,1.0,1.0
00407,0,1.0,0.9959876537322998,0.9979897737503052
00408,1,1.0,1.0,1.0
00409,1,1.0,1.0,1.0
00410,0,1.0,0.9946373701095581,0.9973114728927612
00411,1,1.0,1.0,1.0
00412,1,1.0,1.0,1.0
00413,0,1.0,0.9911842346191406,0.9955726265907288
00414,1,1.0,1.0,1.0
00415,1,1.0,1.0,1.0
00416,1,1.0,1.0,1.0
00417,0,1.0,0.9962025284767151,0.9980976581573486
00418,0,1.0,0.9948927760124207,0.9974398016929626
00419,1,1.0,1.0,1.0
00420,0,1.0,0.9945068955421448,0.9972459077835083
00421,1,1.0,1.0,1.0
00422,1,1.0,1.0,1.0
00423,0,1.0,0.9941561222076416,0.9970694780349731
00424,1,1.0,1.0,1.0
00425,0,1.0,0.9955921173095703,0.9977911710739136
00426,0,1.0,0.9953488111495972,0.997668981552124
00427,0,1.0,0.9956970810890198,0.9978439211845398
00429,0,1.0,0.9924050569534302,0.9961880445480347
00430,0,1.0,0.996085524559021,0.9980389475822449
00431,1,1.0,1.0,1.0
00432,0,1.0,0.9959876537322998,0.9979897737503052
00433,0,1.0,0.9919753074645996,0.9959715008735657
00434,0,1.0,0.9938482642173767,0.9969146251678467
00435,1,1.0,1.0,1.0
00436,0,1.0,0.9964297413825989,0.998211681842804
00437,1,1.0,1.0,1.0
00438,1,1.0,1.0,1.0
00439,0,1.0,0.9946275949478149,0.9973065853118896
00440,0,1.0,0.990376889705658,0.9951651692390442
00441,0,1.0,0.9938482642173767,0.9969146251678467
00442,1,1.0,1.0,1.0
00443,0,1.0,0.9972658753395081,0.9986311197280884
00444,1,1.0,1.0,1.0
00445,0,1.0,0.9955182075500488,0.9977540969848633
00446,0,1.0,0.9975438714027405,0.9987704753875732
00447,1,1.0,1.0,1.0
00448,0,1.0,0.9913941621780396,0.9956784844398499
00449,0,1.0,0.9925925731658936,0.9962825179100037
00450,1,1.0,1.0,1.0
00451,1,1.0,1.0,1.0
00452,1,1.0,1.0,1.0
00453,1,1.0,1.0,1.0
00454,1,1.0,1.0,1.0
00455,1,1.0,1.0,1.0
00456,0,1.0,0.9959876537322998,0.9979897737503052
00457,0,1.0,0.9945068955421448,0.9972459077835083
00458,1,1.0,1.0,1.0
00459,1,1.0,1.0,1.0
00460,0,1.0,0.9953488111495972,0.997668981552124
00461,0,1.0,0.993340015411377,0.9966588616371155
00462,0,1.0,0.9971929788589478,0.9985945224761963
00463,1,1.0,1.0,1.0
00464,0,1.0,0.9962025284767151,0.9980976581573486
00465,0,1.0,0.9962962865829468,0.9981446862220764
00466,1,1.0,1.0,1.0
00467,1,1.0,1.0,1.0
00468,1,1.0,1.0,1.0
00469,1,1.0,1.0,1.0
00470,1,1.0,1.0,1.0
00471,0,1.0,0.9964297413825989,0.998211681842804
00472,0,1.0,0.9956756830215454,0.9978331327438354
00473,1,1.0,1.0,1.0
00474,1,1.0,1.0,1.0
00475,1,1.0,1.0,1.0
00476,0,1.0,0.996085524559021,0.9980389475822449
00477,0,1.0,0.9951884746551514,0.9975884556770325
00478,0,1.0,0.9943833947181702,0.9971837997436523
00479,1,1.0,1.0,1.0
00480,0,1.0,0.9956970810890198,0.9978439211845398
00481,0,1.0,0.995885968208313,0.9979387521743774
00482,0,1.0,0.9975438714027405,0.9987704753875732
00483,0,1.0,0.995087742805481,0.9975378513336182
00484,1,1.0,1.0,1.0
00485,0,1.0,0.9959876537322998,0.9979897737503052
00486,1,1.0,1.0,1.0
00487,1,1.0,1.0,1.0
00488,0,1.0,0.9910364151000977,0.99549800157547
00489,1,1.0,1.0,1.0
00490,0,1.0,0.9892551898956299,0.9945985674858093
00491,1,1.0,1.0,1.0
00493,1,1.0,1.0,1.0
00494,1,1.0,1.0,1.0
00495,1,1.0,1.0,1.0
00496,0,1.0,0.9951884746551514,0.9975884556770325
00497,1,1.0,1.0,1.0
00498,1,1.0,1.0,1.0
00499,1,1.0,1.0,1.0
00501,1,1.0,1.0,1.0
00502,0,1.0,0.9956970810890198,0.9978439211845398
00503,1,1.0,1.0,1.0
00504,1,1.0,1.0,1.0
00505,1,1.0,1.0,1.0
00506,0,1.0,0.9954102039337158,0.9976997971534729
00507,1,1.0,1.0,1.0
00508,0,1.0,0.9949211478233337,0.9974541068077087
00509,1,1.0,1.0,1.0
00510,0,1.0,0.9954102039337158,0.9976997971534729
00511,1,1.0,1.0,1.0
00512,0,1.0,0.9913941621780396,0.9956784844398499
00513,0,1.0,0.9964297413825989,0.998211681842804
00514,1,1.0,1.0,1.0
00515,1,1.0,1.0,1.0
00516,0,1.0,0.9961948394775391,0.9980937838554382
00517,1,1.0,1.0,1.0
00518,1,1.0,1.0,1.0
00519,0,1.0,0.9966700077056885,0.9983322024345398
00520,1,1.0,1.0,1.0
00521,0,1.0,0.9956970810890198,0.9978439211845398
00522,1,1.0,1.0,1.0
00523,0,1.0,0.9970030188560486,0.9984992146492004
00524,0,1.0,0.9945068955421448,0.9972459077835083
00525,0,1.0,0.9956756830215454,0.9978331327438354
00526,1,1.0,1.0,1.0
00527,1,1.0,1.0,1.0
00528,1,1.0,1.0,1.0
00529,1,1.0,1.0,1.0
00530,1,1.0,1.0,1.0
00531,0,1.0,0.9965189695358276,0.9982564449310303
00532,1,1.0,1.0,1.0
00533,1,1.0,1.0,1.0
00534,1,1.0,1.0,1.0
